293,2985,3135
399,3900,4020
376,3435,3765
334,3330,3495
268,2175,3060
22,1065,1245
312,2850,3195
354,3030,3480
376,3345,3630
344,1410,3330
399,4080,4185
277,3690,3210
293,3015,3255
293,2970,3030
312,2805,3255
299,3840,3060
154,3450,2040
396,3525,3945
344,1680,3555
376,3225,3690
396,3405,4005
272,2865,3015
359,3765,3570
313,3030,3390
376,3405,3780
360,1065,3690
299,3870,3225
399,3840,3930
154,3195,2040
277,3465,2865
359,3720,3510
279,3975,2940
293,3030,3225
273,2895,2985
239,3960,3105
294,3045,3360
313,2970,3195
375,3420,3510
375,3240,3810
294,3135,3150
376,3420,3555
255,3225,2910
154,3195,2070
350,2415,3495
156,3330,2220
298,3765,3210
133,2955,1785
293,2985,3060
399,3885,3870
396,3405,3990
313,3030,3360
18,3765,1050
373,2910,3810
155,3405,2130
344,1590,3630
154,2895,2040
299,3765,3150
376,3390,3810
43,1410,1440
333,2970,3435
165,1785,2265
293,3030,3165
298,3810,2640
115,3285,1830
374,3255,3615
331,2745,3450
376,3420,3720
273,2910,2865
277,3660,2535
313,2970,3375
277,3810,2865
320,870,3120
399,3915,4005
277,3540,3000
335,3450,3720
117,3525,2145
396,3390,3960
318,3810,3405
324,1590,3525
399,3825,3870
382,1365,4170
293,3015,3090
293,3015,3000
277,3795,3030
151,2655,1980
399,3915,3855
39,3750,1095
359,3930,3585
293,2640,3000
296,3405,3180
376,3330,3915
292,2790,3135
319,3885,3315
324,1725,3495
277,3450,2865
355,2760,3645
338,3765,3645
272,2685,2940
333,3180,3480
292,3045,2640
377,3525,3915
399,3885,4185
293,2985,3210
344,1920,3630
298,3735,3120
399,3945,4050
333,3030,3525
376,3615,3660
335,3300,3510
376,3420,3855
338,3840,3555
376,3270,3705
320,1065,3375
376,3585,3690
298,3465,2955
298,3750,3240
376,3300,3930
299,3780,3210
376,3300,3735
293,3150,3120
191,2595,2385
279,3990,2985
272,2910,3165
376,3345,3675
272,2835,2940
334,3225,3450
298,3795,3120
375,3330,3585
396,3255,4290
334,3180,3480
299,3900,3135
399,4125,3960
293,3150,3210
298,3855,3030
295,3090,3210
19,3990,1125
17,3585,1035
134,3075,2025
313,2970,3360
272,3075,2805
155,3300,2205
376,3360,3810
399,3705,3810
294,3180,3225
335,3150,3435
3,1560,825
135,3480,2100
381,1305,3765
333,2985,3420
376,3285,3630
36,3390,1335
334,3090,3540
344,1710,3585
36,3660,1305
298,3795,2985
333,3090,3255
333,3195,3480
293,3195,2775
134,3120,2220
382,1425,3825
342,1185,3720
377,3570,3795
135,3330,1950
182,960,2175
313,2940,3330
277,3345,2820
293,3285,3375
271,2670,3045
292,2865,3165
374,3060,3675
399,3765,3705
376,3360,3765
42,1305,1590
328,2310,3390
133,2970,2055
382,1425,3900
342,1215,3600
42,1545,1290
96,3495,1830
161,1170,2280
328,2130,3555
335,3255,3525
399,4110,4170
354,3135,3630
22,1410,1170
77,3690,1485
299,3945,3150
293,2925,3165
157,3600,2160
37,3705,1170
374,3270,3780
277,3570,2865
293,3000,3315
155,3135,2325
136,3255,1875
277,3615,2910
37,3510,1080
294,3330,2850
396,3465,3735
293,3000,3525
155,3150,2190
331,2670,3390
297,3465,3015
399,3765,3870
272,2910,3090
35,3405,1290
299,3750,3090
154,3120,2025
292,2895,3285
334,3390,3390
273,2940,3000
396,3720,3870
376,3375,3780
273,3060,3015
299,3825,3300
359,4065,3615
318,3675,3345
376,3450,3750
294,3090,3090
376,3480,3750
374,3060,3810
376,3525,3720
334,3210,3540
298,3810,3240
359,3540,3585
344,1875,3615
376,3360,4005
397,3600,3870
293,2850,3135
299,3960,3135
299,3960,3180
396,3465,3990
376,3405,3810
115,3195,2010
376,3615,3465
324,1620,3540
292,2880,3135
153,3075,2130
374,3015,3675
299,3945,3225
293,2940,3105
277,3675,2745
395,3480,3870
399,3675,3840
218,3720,2580
334,3135,3510
296,3435,3105
396,3600,3870
298,3690,3450
375,3210,3750
335,3300,3450
156,3360,2100
293,3090,3225
334,3570,2970
338,3855,3675
155,3960,1800
334,3165,3540
339,3945,3435
335,3630,3360
295,3120,3045
39,3915,1155
132,2715,1935
134,3405,1890
395,3525,3810
355,3345,3570
154,2955,2220
372,2925,3690
396,3345,3810
292,2910,3045
294,3255,2955
277,3570,3030
36,3600,1170
155,3450,2025
399,3840,3915
156,3480,2100
197,3675,2355
359,3840,3660
376,3435,3750
329,2280,3315
324,1965,3510
376,3555,4050
42,1380,1305
397,3630,4035
316,3465,3585
376,3450,3690
292,2805,3165
397,3675,4020
335,3300,3480
399,3885,3750
376,3480,3810
376,3345,3555
293,2820,3120
277,3615,2985
156,3630,1830
313,3075,3210
155,3225,1995
79,3900,1515
344,1770,3465
190,2745,2430
396,3525,3825
133,3075,1890
325,1665,3585
298,3660,3270
154,3315,2220
313,3030,3210
312,2955,3240
133,2955,2010
273,3045,3045
156,3090,2310
376,3090,3720
292,2850,3150
42,1575,1320
37,3510,1470
133,3000,1860
313,3300,3225
292,2850,3120
376,3450,3735
299,3750,3330
376,3330,3690
77,3420,1440
344,1365,3525
399,3840,3690
399,3930,3750
98,3765,1755
396,3480,3855
17,3735,990
298,3840,2985
295,3450,3225
298,3750,3255
293,2940,3315
344,1530,3600
277,3600,3030
375,3270,3840
334,3150,3420
293,3015,3150
376,3405,3690
291,2550,3135
321,1110,3510
306,2010,3270
376,3345,3885
293,3075,3060
271,2565,3075
399,4035,4125
199,4185,2295
299,3795,3105
365,1770,3780
375,3300,3855
155,3510,2055
376,3450,3675
293,3270,3030
77,3930,1335
312,2895,3345
313,3000,3315
277,3735,2955
18,3495,1305
399,3885,3810
359,3870,3600
298,3795,3150
298,3885,3075
133,2820,1905
335,3510,3405
298,3810,3165
98,3765,1545
334,3150,3390
273,3015,2940
399,3855,3960
298,3840,3270
156,3285,1950
334,3150,3405
293,3045,3045
299,3795,3045
376,3495,3870
336,3390,3345
299,3915,3180
134,3150,1905
134,3165,1890
155,3300,2265
155,3330,2070
328,2250,3405
298,3735,3120
273,2940,3075
376,3525,3780
396,3585,3705
277,3780,3030
205,1830,2640
272,2820,2970
359,3990,3690
293,3045,2940
335,3465,3810
344,1605,3705
292,2790,3000
298,3735,3330
399,4005,4005
376,3405,3705
215,3285,2580
396,3645,3855
376,3450,3885
239,3780,2685
298,3825,3180
298,3600,3195
67,2070,1425
272,2895,2850
306,1905,3300
155,3210,2010
335,3315,3285
295,3450,3225
298,3945,3180
298,3705,3210
293,2925,2895
376,3465,3735
339,4020,3645
42,1245,1455
131,2580,1890
299,3990,3090
268,2190,3150
155,3300,2100
182,1290,2265
298,3660,3210
359,3900,3600
375,3315,3735
399,3855,3750
156,3330,2280
19,3945,1050
324,1605,3450
355,3420,3525
239,3555,2790
156,3525,2250
273,3060,3195
312,2925,3225
36,3450,1230
277,3585,3075
372,2835,3735
131,2745,1950
344,1695,3600
294,3270,3135
331,2730,3450
156,3660,2295
293,3075,3135
299,3825,3075
334,3180,3435
67,2040,1455
334,3075,3465
397,3705,4035
324,1830,3375
293,3015,3120
376,3390,3750
277,3690,3165
273,3030,2910
157,3630,2115
294,2985,3165
321,1290,3480
22,1380,1200
273,3105,3060
376,3525,3855
298,4035,3165
376,3345,3735
292,2985,3270
399,3960,3945
293,3120,3195
376,3360,4020
77,3570,1515
271,2595,2880
294,2985,3405
316,3585,3300
43,1530,1305
136,3420,1935
320,930,3345
277,3375,3180
155,3330,1875
156,3450,2100
293,3000,3015
277,3480,3255
157,3450,2235
344,1440,3600
324,1680,3465
293,2970,3150
312,2775,3345
313,2745,3210
376,3480,3765
157,3570,1920
375,3420,3855
293,3015,3060
37,3570,1320
157,3765,2010
156,3405,2055
272,2895,2970
334,3300,3630
382,1275,3885
156,3810,1770
359,3855,3660
155,3390,2145
399,3915,3810
318,3915,3525
376,3465,3525
376,3435,3765
37,3540,795
293,3060,3210
264,1485,2745
396,3465,3900
293,2970,3240
374,3120,3870
154,3045,2175
77,3420,1605
376,3510,3720
299,3855,3150
312,3075,3405
154,3435,2295
312,2685,3105
299,3945,3060
37,3705,1380
277,3705,3165
375,3330,3735
18,3600,1140
17,3495,1005
272,2805,3060
319,3780,3390
277,3555,2880
156,3300,2010
344,1650,3615
396,3375,3930
376,3480,3675
376,3420,3360
42,1410,1335
334,3090,3390
396,3195,3780
376,3510,3975
299,3795,3225
396,3450,3915
338,3690,3270
399,3930,3930
375,3270,3540
42,1290,1530
77,3420,1575
376,3390,3675
134,3330,2085
273,2820,3030
335,3300,3345
354,3105,3555
247,2085,3000
134,2925,1770
376,3390,4005
132,2925,1845
134,3075,2055
392,2775,4140
376,3360,3765
319,3720,3555
376,3645,4320
299,3750,3045
376,3645,3810
376,3585,3750
360,1110,3780
277,3630,3105
299,4155,2940
313,3045,3255
272,2895,2940
344,1605,3630
376,3375,3780
132,2985,2085
298,3510,2910
156,3435,2190
294,3060,3015
344,1665,3705
298,3615,3120
399,3705,4395
376,3420,3705
359,4020,3525
293,3450,3555
395,3225,3900
359,3810,3405
37,3570,1215
376,3405,3660
17,3720,1320
36,3405,1245
143,1530,2205
344,1770,3420
154,3210,1950
299,4140,3330
277,3600,3150
399,3795,3930
331,2700,3315
359,3870,3630
299,3870,3000
376,3375,3735
154,3210,2205
293,3090,3045
293,3120,3255
396,3255,3975
399,3660,3840
329,2625,3585
399,3840,4080
354,3270,3690
277,3345,3090
42,1500,1410
299,3900,2985
272,2880,3000
399,3840,3855
396,3390,3915
230,2565,2715
272,2625,3030
298,3795,3195
299,3750,3135
298,3750,3480
376,3195,3885
298,3765,3150
277,3405,3090
359,3945,3630
374,3180,3750
396,3495,3735
334,3090,3480
376,3240,3720
339,3945,3630
397,3480,3900
319,3900,3390
71,2880,1515
374,3240,3795
344,1530,3615
292,2805,3105
322,1365,3570
134,3045,1950
295,3270,3045
299,3810,3120
376,3585,3945
277,3675,2925
182,1485,2640
334,3120,3600
315,3375,3405
239,3690,2910
376,3210,3825
292,3000,3390
313,3105,3435
354,3135,3570
293,2940,3300
273,2940,3135
134,3165,1785
376,3510,3810
334,3135,3330
396,3480,3765
376,3390,3675
376,3435,3930
298,3765,3120
133,3015,1875
97,3765,1800
295,3210,3405
376,3600,3795
293,3045,3225
333,2790,3240
186,2130,2205
157,3735,1845
277,3510,3030
376,3495,3690
354,3060,3480
299,3915,3180
379,3765,3750
71,2775,1515
333,2970,3375
376,3180,3705
359,3810,3765
399,3720,4170
272,2865,2865
293,3090,3195
396,3570,3945
334,3210,3405
396,3375,3735
136,3480,2010
299,4020,3195
298,3675,3045
299,3825,3075
399,4050,3825
320,1005,3465
293,2940,3225
182,1245,2370
154,3015,2040
319,3945,3270
359,3810,3525
299,3780,3090
313,2970,3210
399,3900,3930
145,1860,2355
293,2895,2940
277,3735,3060
193,2835,2385
77,3480,1485
355,3180,3525
79,3840,1155
136,3600,1830
293,2985,3405
293,2805,3030
359,3945,3855
318,3795,3225
354,3300,3720
273,3015,3150
134,2925,1800
313,2985,3180
293,2985,3105
293,3090,2895
293,3075,3030
272,2850,2895
154,3090,2085
155,3435,2055
313,2925,3420
155,3345,1785
155,3180,1995
154,3045,1920
396,3435,3930
294,3135,3255
344,1590,3435
396,3300,3960
358,3675,3345
360,1185,3870
376,3300,3570
115,3300,1830
396,4170,3630
344,1905,3285
293,3135,3030
294,2625,2625
376,3480,3495
333,2955,3285
42,1215,1455
344,1395,3615
293,3135,3120
295,3315,3195
396,3825,3885
396,3240,3780
374,3240,3735
30,2595,1125
22,1305,1290
313,3060,3285
299,3660,2805
292,2745,3210
272,2805,3075
381,1110,3840
299,3915,3120
36,3465,1185
376,3465,3660
292,2895,3060
399,3870,4140
295,3225,3300
334,3180,3555
359,3855,3525
344,1695,3555
354,3450,3600
333,2910,3225
334,3030,3480
299,3810,3030
292,3105,3105
292,2940,3015
293,3090,3015
293,3165,3165
344,1770,3465
292,2880,3120
396,3195,4170
335,3360,3315
397,3675,3780
340,975,3585
354,2955,3495
399,3780,3795
299,3810,3255
335,3435,3570
359,3795,3450
317,3495,3315
381,1080,4050
277,3645,2685
18,3750,1050
376,3180,3615
277,3780,3165
354,3060,3630
354,3105,3690
133,2805,2055
298,3855,3135
376,3270,3675
376,3570,3735
156,3405,2130
376,3390,3570
359,3960,3615
272,2820,2940
292,2835,3210
268,2250,2985
312,2850,3345
396,3465,3540
299,3900,3090
357,3420,3615
312,2925,3300
247,2220,2970
354,3285,3630
335,3195,3435
293,3030,3135
298,3630,3255
344,1740,3570
179,3810,2220
293,2895,3075
299,3930,3060
324,1635,3330
42,1365,1305
157,3765,2235
299,3915,3165
299,3870,3045
293,3120,3015
155,3270,2085
293,2925,3105
376,3540,3795
396,3810,3765
192,2925,2340
399,3855,3885
396,3555,3810
376,3255,3750
399,3975,4065
374,3060,4020
376,3450,3870
376,3480,3720
376,3495,3780
155,3120,2070
376,3525,3750
354,3240,3615
337,3495,3405
376,3420,3720
334,3180,3240
334,3150,3390
279,3810,2940
156,3330,2070
312,2820,3405
312,2925,3375
319,3990,3285
335,3330,3360
153,2895,1995
335,3240,3390
335,3120,3345
376,3465,3570
157,3600,2145
277,3615,3165
293,2985,3015
376,3420,3900
379,3870,3990
298,3645,3120
154,3210,2025
319,3900,3420
293,3015,3090
329,2115,3300
22,1260,975
329,2265,3345
293,3090,3105
298,3555,3180
272,2940,2760
396,3405,3915
376,3480,3930
292,2730,3240
333,3195,3600
156,3465,2190
133,2850,1770
399,4095,4050
324,1575,3645
376,3450,3810
155,3315,2190
396,3480,4095
165,1755,2190
71,2640,1515
156,3495,2160
156,3495,1650
399,3960,3750
359,3750,3465
399,3840,3600
396,3480,4035
295,3090,3180
329,2370,3465
154,3165,2055
156,3210,2265
277,3675,2925
396,3420,3900
165,1905,2265
354,3045,3675
293,2940,3210
143,1680,2340
279,3885,3030
156,3210,1995
97,3750,1725
319,3840,3120
299,3900,3300
157,3555,2010
117,3750,1605
313,2955,2865
136,3525,1980
136,3270,2025
397,3555,3855
154,3225,2040
334,3210,3495
375,3180,3630
399,3945,3855
197,3615,2175
376,3525,3765
277,3465,2880
376,3450,3735
399,3900,3915
298,3570,2925
354,3180,3585
293,3225,3210
273,2985,3030
396,3435,3900
334,3120,3525
192,2820,2310
272,2880,3060
268,2505,3135
334,3180,3450
324,1230,3630
294,3240,3090
136,3540,1890
272,2880,3000
272,2760,3135
374,3165,3945
155,3495,2175
198,3735,2490
355,3450,3585
299,3810,3000
334,2925,3345
339,3870,3495
296,3390,3240
334,3315,3465
136,3495,1800
333,2790,3495
332,2940,3495
359,3855,3585
316,3345,3135
376,3480,3615
376,3375,3735
335,3390,3240
299,3945,2970
376,3450,3585
334,3090,3450
333,3045,3525
272,2940,3030
154,3240,2190
396,3465,3825
293,3150,3240
313,2850,3285
272,2730,2970
298,3720,3195
295,3330,3060
372,2925,3675
336,3540,3555
277,3675,3045
309,2460,3180
42,1350,1380
293,2910,3285
316,3345,3195
399,4050,3900
334,3045,3285
153,3060,2040
277,3675,3255
299,3900,3090
344,1665,3600
155,3435,2130
299,3870,3120
155,3540,2115
298,3960,3390
293,3015,3165
376,3825,3690
294,3105,3255
293,2850,3270
393,3255,4035
277,3600,3000
344,1605,3495
376,3465,3840
399,3840,3825
17,3135,1065
321,1185,3360
313,3225,3360
156,3495,1995
165,1980,2100
376,3510,3795
376,3435,3855
37,3630,1290
376,3420,4035
318,3540,3555
316,3270,3390
277,3690,3105
292,2805,3150
376,3255,3675
298,3780,3165
155,3090,2115
396,3435,3870
375,3105,4035
335,3075,3540
293,3090,3255
359,3885,3555
396,3435,3945
298,3495,3285
354,3195,3735
318,3750,3300
293,3105,3300
154,3270,2130
334,3255,3465
396,3345,3855
312,2940,3390
292,2745,3120
375,3300,3750
277,3735,2625
277,3735,3075
376,3525,3885
293,2910,3240
395,3210,3840
376,3120,3780
333,3105,3630
376,3615,3525
97,3540,1545
399,3960,4215
156,3390,2070
335,3345,3435
155,3315,2040
334,3195,3435
272,2925,3030
299,3870,3030
334,3180,3330
155,3255,2280
334,3345,3540
157,3570,1890
344,1875,3540
157,3585,1995
152,2775,2085
344,1500,3660
157,3465,2055
133,2895,1830
354,3285,3660
273,3180,2940
37,3525,1230
293,2820,3165
293,3135,3135
295,3375,3060
396,3270,3810
374,3150,3885
298,3675,3330
272,2835,2925
199,3900,2400
277,3660,3195
155,3285,2145
299,4005,2910
376,3435,3720
155,3345,2130
165,1935,2100
313,2925,3420
376,3435,3750
359,3885,3615
293,2970,3045
293,2970,3090
375,3300,3750
359,3945,3795
279,3915,3255
272,2850,3180
293,3045,3255
376,3450,3795
157,3465,1995
155,3315,2055
293,3255,3270
313,2940,3390
333,2955,2910
392,3075,3855
344,1500,3480
376,3495,3660
37,3540,1170
376,3390,4035
316,3480,3285
338,3780,3450
399,4095,3840
155,3420,2325
366,1965,3825
399,3960,3960
155,3285,2130
376,3720,3765
303,1485,3300
345,1740,3750
334,3180,3570
375,3240,3540
293,2670,3150
277,3600,3105
134,3180,1980
399,3840,3825
396,3660,3675
156,3420,2325
18,3720,1035
333,3060,3285
396,3780,3900
22,1395,1185
376,3345,3795
153,3030,2055
344,1635,3630
156,3420,2145
312,2670,3375
277,4005,2895
299,3735,3060
292,2910,3195
396,3240,3855
298,3720,3240
312,2895,3135
293,2910,3285
344,1710,3870
355,3465,3690
293,3000,3105
397,3525,3945
277,3570,3075
335,3315,3465
316,3450,3285
299,3825,3240
376,3390,3915
284,1710,3210
392,2790,3855
294,3135,3195
157,3615,2160
375,3345,3750
299,3870,3015
334,3300,3495
296,3510,3045
293,2850,3195
277,3660,3045
313,3090,3630
397,3435,4230
292,3075,3000
376,3360,3585
153,3000,2025
111,2670,1890
156,3570,2280
294,2835,3165
314,3045,3195
273,2805,3150
199,3630,2355
354,3150,3510
293,3000,2790
313,2910,3300
253,3120,2880
156,3495,2190
331,2760,3315
356,3345,3660
154,3150,2235
292,2820,3045
134,3285,1965
316,3465,3255
344,1650,3750
354,3195,3630
292,3075,3180
17,3780,1065
354,3180,3570
18,3705,915
335,3195,3225
396,3525,3780
298,4020,3390
98,3750,1635
317,3630,3255
293,3165,3195
399,3795,3990
273,2760,2925
299,3915,3210
333,3000,3495
273,3150,3195
344,1650,3480
379,3930,3810
344,1650,3645
399,3810,3720
359,3990,3555
376,3405,3795
145,2010,1995
277,3705,3090
334,3300,3450
272,2880,2970
334,3150,3465
318,3870,3345
299,3900,3210
136,3525,1905
338,3735,3525
399,4035,3930
372,2880,3840
376,3240,3675
376,3420,3645
334,3180,3420
35,3315,1230
344,1710,3660
372,2970,3630
156,3330,2040
298,3795,3060
258,3855,2970
298,3735,3135
293,2700,3360
376,3300,3825
377,3390,3780
376,3480,3705
313,3105,3150
334,3420,3510
314,3210,3480
312,2880,3360
335,3240,3465
18,3765,840
299,3885,3105
382,1335,3855
299,4140,3210
355,3285,3705
293,3030,2850
336,3390,3585
359,3720,3495
376,3420,3825
295,3330,3330
294,3135,3180
155,3360,2235
273,2865,2985
272,2880,3120
376,3585,3720
294,3330,3090
155,3090,1935
155,3150,2055
376,3420,3930
293,3090,3255
155,3270,2100
376,3510,3750
298,3705,3060
333,3195,3555
156,3405,2040
333,2865,3645
344,1380,3645
376,3555,3690
376,3375,3765
359,3615,3960
399,4590,4005
376,3360,3750
155,3150,1965
299,4005,3150
344,1515,3585
134,3135,2130
299,4020,3210
298,3930,3195
19,3900,1095
293,2940,3150
259,3930,2820
334,3060,3480
298,3585,3060
293,3015,3150
399,3675,3855
157,3570,2115
335,3165,3180
313,3105,3345
298,3525,2925
376,3435,3795
315,3075,3120
399,4005,3675
293,2955,3210
375,3270,3735
136,3585,2070
186,1860,2070
334,3195,3300
312,2790,3270
335,3180,3180
133,2865,1875
393,3000,3855
133,3000,1695
299,3945,3120
155,3315,2190
131,2685,2010
359,3885,3540
182,1410,2505
376,3285,3555
293,2910,3045
37,3585,1155
293,2835,3045
155,3255,1935
376,3465,3705
299,3840,3210
313,2925,3450
354,3075,3555
354,3120,3630
359,3870,3585
376,3600,3795
277,3510,2955
319,3780,3285
199,3825,2430
344,1680,3555
375,3390,3735
151,2685,2055
143,1620,2055
376,3285,3555
295,3510,3090
321,1140,3420
354,3105,3420
372,2865,3855
354,3075,3645
396,3510,3825
312,2865,3255
376,3450,3690
376,3435,3900
396,3465,3900
292,2835,3330
376,3585,3615
313,2910,3105
306,1830,3345
293,2985,3210
22,1305,1260
98,3750,1635
396,3315,4005
277,3630,3435
299,4125,3195
376,3480,3525
273,3030,2955
376,3420,3825
375,3345,3930
376,3585,3690
359,3840,3690
273,3000,2895
376,3510,3765
344,1635,3510
382,1275,4005
375,3150,3600
277,3570,3105
293,2985,3090
376,3705,3570
154,3150,2145
292,3045,3060
273,3015,3015
273,2910,2910
329,2355,3585
382,1335,3930
359,3975,3540
396,3600,4005
298,3795,3180
271,2355,2985
334,3105,3225
397,3585,3930
399,3930,3705
334,3150,3450
293,2910,3225
396,3465,3930
298,3660,3060
334,3150,3465
293,2805,3225
19,3885,1095
299,4050,3315
354,3015,3360
293,3015,3360
273,3090,3075
299,3825,3195
376,3465,3750
239,4005,2685
334,3375,3510
312,2835,3285
399,3975,3765
316,3570,3480
165,1830,2265
318,3705,3225
298,3735,3150
376,3435,3885
293,2820,3120
399,3690,3975
249,2505,2805
306,2025,3510
313,3075,3405
397,3690,3555
359,3915,3570
277,3840,2940
399,4020,3945
156,3435,1950
156,3330,2250
295,3180,3210
376,3555,3675
312,2730,3330
316,3435,3300
156,3555,2085
156,3420,2115
154,3180,2190
324,1650,3390
376,3360,3780
292,2790,3225
376,3375,3735
338,3750,3810
299,3930,3210
350,2520,3540
399,3795,3930
396,3585,3765
293,2595,2925
77,3585,1485
292,3150,3480
279,3945,2880
313,2880,3180
277,3615,3000
273,3210,2730
293,2910,3030
299,3840,3195
334,3195,3540
334,3135,3060
293,3030,3150
376,3405,3825
277,3795,3120
154,3150,1950
399,3855,3885
338,3810,3255
376,3435,3825
382,1410,3855
117,3705,1860
299,3945,3165
186,1725,2415
279,4050,3300
294,3180,3150
299,3990,3210
156,3525,2040
264,1545,3015
344,1635,3540
252,2850,2805
376,3435,3690
277,3795,2865
396,3465,3780
334,3135,3405
134,3135,2115
133,2925,1980
135,3390,1935
344,1575,3600
42,1230,1530
359,3960,3570
292,2970,3330
175,3315,2175
134,3150,1920
354,3045,3885
332,2685,3270
155,3240,2310
218,3705,2550
334,3180,3465
376,3465,3675
313,3090,3495
334,3195,3600
76,3435,1500
354,3105,3570
335,3255,3450
279,3915,2970
376,3480,3780
329,2385,3450
273,3030,3000
292,2880,2955
375,3330,3780
298,4005,3285
376,3540,3690
298,3960,3375
128,2235,2415
272,2895,2895
293,2925,3105
376,3405,3735
399,3990,3840
293,2925,3150
344,1710,3690
399,3795,4125
133,2925,2160
135,3480,1695
399,3990,3900
293,2790,3150
273,3060,2835
264,1650,3045
376,3675,3765
156,3555,2145
258,3690,2805
396,3585,3870
154,3210,2160
134,3240,1680
359,3915,3510
294,3165,3210
313,2970,3420
317,3540,3465
292,2925,3015
292,2880,3195
293,3030,3240
272,2895,2985
156,3510,2070
277,3510,2925
329,2370,3330
293,2970,3060
376,3525,3795
333,2910,3390
277,3585,2790
299,3900,2940
313,2970,3300
334,3165,3315
299,3885,3225
298,3630,3090
399,3870,3855
219,3870,2580
376,3495,3525
313,3045,3180
354,3030,3540
396,3435,3945
299,3915,3135
372,2865,3810
354,3105,3540
293,2790,3450
293,3135,3450
338,3750,3450
279,3825,3030
396,3630,3750
334,3120,3495
375,3330,3915
199,3855,2370
376,3375,3825
150,2775,2040
272,2850,2715
376,3390,3705
376,3465,3810
298,3915,2970
324,2055,3360
155,3405,1995
396,3465,3840
333,3030,3345
354,3240,3630
376,3495,3465
294,3165,3165
186,1905,2580
293,2955,3330
379,3690,3720
376,3765,3870
354,2820,3270
79,3885,1500
277,3600,3210
375,3270,3795
334,3000,3210
136,3450,1950
376,3450,3795
334,3135,3690
358,3750,3750
156,3315,2040
374,3225,3705
334,3210,3495
350,2715,3480
293,2895,2970
299,3825,2940
128,2295,2070
299,3960,3120
299,3945,3015
272,2805,3090
277,3495,3030
157,3435,2145
293,2880,3285
344,1665,3675
293,2970,3240
334,3075,3540
365,1575,3525
292,2805,3180
362,1260,3645
344,1485,3420
299,3930,3300
271,2610,2940
292,2955,3030
376,3435,3735
134,3060,1995
252,2880,2955
292,2820,3135
277,3705,2835
156,3510,2025
375,2820,3585
396,3405,3870
338,3750,3420
344,1740,3525
271,2895,2925
312,2940,3300
299,3810,3420
333,2955,3660
277,3645,2955
277,3600,3000
277,3615,3030
334,3195,3450
376,3645,3930
199,3900,2355
372,2835,3930
313,3045,3135
292,2655,3000
354,3120,3660
372,2685,3825
316,3555,3360
273,3090,3015
376,3495,3915
272,2730,3075
338,3750,3450
277,3645,3030
364,1650,3735
18,3615,1125
155,3270,2055
399,3915,3945
335,3180,3585
299,3915,3195
197,3735,2430
284,1635,3120
358,3765,3675
335,3405,3345
376,3315,3780
57,3195,975
273,3045,2835
396,3495,3900
294,3150,3150
324,2145,3150
293,2850,3660
299,3855,3075
277,3360,3000
277,3690,2985
329,2205,3585
313,3225,3105
396,3510,3960
312,2880,3285
273,2970,2985
156,3660,2040
355,3135,3570
355,3285,3435
299,4005,3075
360,1065,3765
277,3675,3270
376,3465,3660
273,3030,3030
22,1530,1350
156,3495,2235
145,1755,2070
277,3630,2985
394,2970,3795
376,3510,3780
339,3990,3405
134,3180,1845
39,3930,1215
39,4080,1155
279,3825,3210
292,2910,3075
293,2895,3045
271,2580,2925
133,2925,1890
155,3315,2115
399,3870,3960
383,1425,3870
284,1890,3300
277,3615,3060
298,3840,2895
399,3960,3855
355,3555,3450
154,3120,1845
376,3255,3735
22,1470,1290
334,3360,3480
272,2775,3060
134,3075,1935
324,1665,3435
277,3360,3135
293,2850,3150
355,3255,3540
334,2940,3360
359,3930,3480
273,2970,3135
379,3900,3900
157,3525,2085
344,1545,3615
293,2955,3090
293,2850,3270
132,2850,1935
77,3585,1470
156,3390,2160
271,2640,2910
292,2820,3180
292,2820,3120
145,1755,2115
360,900,3855
396,3615,3885
293,2970,3195
335,3180,3720
156,3465,1890
298,3840,3210
156,3510,2100
87,2025,1710
316,3405,3315
136,3600,2085
313,2895,3300
299,3945,3150
354,3165,3600
299,4080,3420
191,2730,2730
145,1875,2250
292,2850,3195
374,3090,3810
376,3330,3750
313,2940,3150
312,2685,3450
155,3240,2085
156,3435,2085
143,1335,2235
374,3285,3585
186,2055,2250
155,3180,2160
295,3255,3210
293,2880,2985
157,3780,1965
277,3450,3030
299,3810,2940
399,3855,3975
273,2805,3225
299,4320,3030
338,3780,3435
272,2820,2955
293,3015,3315
344,1815,3480
339,3990,3390
354,2820,3600
344,1665,3540
132,2835,1890
153,3015,2025
136,3390,2070
344,1365,3735
318,3960,3345
190,2685,2385
399,3735,4155
37,3525,1185
299,3690,3135
253,2985,2790
334,3225,3435
155,3225,2220
272,2820,3075
277,3585,3000
277,3840,3030
294,3135,3135
376,3435,3720
359,4065,3885
299,3780,3270
306,2025,3255
277,3645,2970
230,2430,2745
298,3900,3360
376,3405,3765
296,3390,3165
396,3390,4080
19,4050,1080
399,3615,3990
359,3900,3570
364,1695,3930
334,3045,3525
293,2730,3150
335,3060,3495
321,1515,3465
299,3885,3195
293,2985,3135
399,3855,3915
277,3675,3180
299,3945,3090
293,3015,3060
293,3060,3375
134,3075,1980
293,2805,3330
277,3630,3060
293,3345,3210
154,3210,2175
155,3300,2100
277,3675,3225
293,2940,3105
329,2205,3375
272,2850,2985
182,975,2280
155,3180,2070
238,3630,2775
396,3360,3885
295,3180,3135
344,1545,3615
344,1485,3525
17,3690,1080
376,3480,3765
154,3150,2115
